Unnamed: 0,operation,property_type_apartment,property_type_house,property_type_store,price,currency_ARS,currency_MXN,currency_USD,price_aprox_local_currency,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,floor,rooms,expenses
1497,sell,True,False,False,1210000.0,False,True,False,1199053.91,63750.64,424.9886482103556,67.0,1784.8873124713452,18059.70149,4.566949706074461,2.7085346215781,2000.5714285714287
1498,sell,True,False,False,689000.0,False,True,False,682766.98,36300.98,424.9886482103556,60.0,1784.8873124713452,11483.33333,4.566949706074461,2.7085346215781,2000.5714285714287
1499,sell,False,True,False,2400000.0,False,True,False,2378288.93,126447.56,121.0,3575.0224623002478,1045.021157,23046.525208172403,4.566949706074461,6.0,2000.5714285714287
1500,sell,True,False,False,1800000.0,False,False,True,33855300.0,1800000.0,0.0,363.0,1784.8873124713452,4958.677686,4.566949706074461,2.7085346215781,2000.5714285714287
1501,sell,False,True,False,2500000.0,False,True,False,2477384.14,131716.2,424.9886482103556,291.0,1784.8873124713452,8591.065292,4.566949706074461,2.7085346215781,2000.5714285714287
1502,sell,False,True,False,4700000.0,False,True,False,4657482.46,247626.47,424.9886482103556,329.0,1784.8873124713452,14285.71429,4.566949706074461,2.7085346215781,2000.5714285714287
1503,sell,True,False,False,1000000.0,False,True,False,990953.65,52686.48,424.9886482103556,96.0,1784.8873124713452,10416.66667,4.566949706074461,2.7085346215781,2000.5714285714287
1504,sell,True,False,False,1260000.0,False,True,False,1248601.52,66384.96,424.9886482103556,58.0,1784.8873124713452,21724.13793,4.566949706074461,2.7085346215781,2000.5714285714287
1505,sell,True,False,False,5980000.0,False,True,False,5925903.24,315065.17,424.9886482103556,144.0,1784.8873124713452,41527.77778,4.566949706074461,2.7085346215781,2000.5714285714287
1506,sell,True,False,False,719499.0,False,True,False,713159.26,37916.86,424.9886482103556,74.0,1784.8873124713452,9722.959459,4.566949706074461,2.7085346215781,2000.5714285714287
1507,sell,True,False,False,1361804.0,False,True,False,1349484.67,71748.66,424.9886482103556,60.0,1784.8873124713452,22696.73333,4.566949706074461,2.7085346215781,2000.5714285714287
1508,sell,True,False,False,1620000.0,False,True,False,1605344.97,85352.1,424.9886482103556,58.0,1784.8873124713452,27931.03448,4.566949706074461,2.7085346215781,2000.5714285714287
1509,sell,True,False,False,2008500.0,False,True,False,1990330.51,105820.8,424.9886482103556,65.0,1784.8873124713452,30900.0,4.566949706074461,2.7085346215781,2000.5714285714287
1510,sell,True,False,False,1260000.0,False,True,False,1248601.52,66384.96,424.9886482103556,65.0,1784.8873124713452,19384.61538,4.566949706074461,2.7085346215781,2000.5714285714287
1511,sell,True,False,False,640000.0,False,True,False,634210.2,33719.34,424.9886482103556,80.0,1784.8873124713452,8000.0,4.566949706074461,2.7085346215781,2000.5714285714287
1512,sell,True,False,False,15000000.0,False,True,False,15271928.52,811969.51,424.9886482103556,215.0,1784.8873124713452,69767.44186,4.566949706074461,6.0,2000.5714285714287
1513,sell,True,False,False,8350000.0,False,True,False,8274463.46,439932.13,424.9886482103556,147.0,1784.8873124713452,56802.72109,4.566949706074461,2.7085346215781,2000.5714285714287
1514,sell,False,True,False,350000.0,False,False,True,6582975.0,350000.0,424.9886482103556,125.0,1784.8873124713452,2800.0,4.566949706074461,2.7085346215781,2000.5714285714287
1515,sell,True,False,False,4264300.0,False,True,False,4225723.93,224670.97,91.0,3575.0224623002478,2468.911758,23046.525208172403,4.566949706074461,2.7085346215781,2000.5714285714287
1516,sell,False,True,False,2353190.0,False,True,False,2331902.28,123981.3,424.9886482103556,300.0,1784.8873124713452,7843.966667,4.566949706074461,2.7085346215781,2000.5714285714287
1517,sell,False,True,False,6119000.0,False,True,False,6063645.79,322388.59,424.9886482103556,280.0,1784.8873124713452,21853.57143,4.566949706074461,2.7085346215781,2000.5714285714287
1518,sell,True,False,False,808000.0,False,True,False,800690.44,42570.67,424.9886482103556,60.0,1784.8873124713452,13466.66667,4.566949706074461,2.7085346215781,2000.5714285714287
1519,sell,True,False,False,5600000.0,False,True,False,5550656.74,295114.27,0.0,109.0,1784.8873124713452,51376.14679,4.566949706074461,2.7085346215781,2000.5714285714287
1520,sell,True,False,False,1250000.0,False,True,False,1238692.07,65858.1,424.9886482103556,102.0,1784.8873124713452,12254.90196,4.566949706074461,2.7085346215781,2000.5714285714287
1521,sell,True,False,False,1381000.0,False,True,False,1368507.02,72760.03,424.9886482103556,85.0,1784.8873124713452,16247.05882,4.566949706074461,2.7085346215781,2000.5714285714287
1522,sell,True,False,False,6866670.0,False,True,False,6806165.87,361866.49,424.9886482103556,70.0,1784.8873124713452,98095.28571,4.566949706074461,2.7085346215781,2000.5714285714287
1523,sell,False,True,False,843600.0,False,True,False,835968.42,44446.31,424.9886482103556,120.0,1784.8873124713452,7030.0,4.566949706074461,2.7085346215781,2000.5714285714287
1524,sell,False,True,False,4350000.0,False,True,False,4310648.64,229186.2,424.9886482103556,370.0,1784.8873124713452,11756.75676,4.566949706074461,2.7085346215781,2000.5714285714287
1525,sell,True,False,False,3850000.0,False,True,False,3816076.5,202891.06,0.0,95.0,1784.8873124713452,40526.31579,4.566949706074461,2.7085346215781,2000.5714285714287
1526,sell,True,False,False,2106667.0,False,True,False,2087609.39,110992.87,424.9886482103556,80.0,1784.8873124713452,26333.3375,4.566949706074461,2.7085346215781,2000.5714285714287
1527,sell,True,False,False,3597000.0,False,True,False,3662208.3,194710.28,105.0,3575.0224623002478,1854.383619,23046.525208172403,4.566949706074461,2.7085346215781,2000.5714285714287
1528,sell,False,True,False,4990000.0,False,True,False,4944859.03,262905.55,424.9886482103556,190.0,1784.8873124713452,26263.15789,4.566949706074461,2.7085346215781,2000.5714285714287
1529,sell,True,False,False,3979436.0,False,True,False,4051577.35,215412.04,101.0,3575.0224623002478,2132.792475,23046.525208172403,4.566949706074461,2.7085346215781,2000.5714285714287
1530,sell,True,False,False,1706400.0,False,True,False,1690963.33,89904.21,424.9886482103556,47.0,1784.8873124713452,36306.38298,4.566949706074461,2.7085346215781,2000.5714285714287
1531,sell,False,True,False,23000000.0,False,True,False,22791935.66,1211789.12,1080.0,1060.0,1122.026963,21698.11321,2.0,2.7085346215781,2000.5714285714287
1532,sell,True,False,False,420000.0,False,True,False,416200.5,22128.32,424.9886482103556,66.0,1784.8873124713452,6363.636364,4.566949706074461,2.7085346215781,2000.5714285714287
1533,sell,False,False,True,450000.0,False,True,False,445929.03,23708.91,424.9886482103556,36.0,1784.8873124713452,12500.0,4.566949706074461,2.7085346215781,2000.5714285714287
1534,sell,True,False,False,4389100.0,False,True,False,4349394.9,231246.24,424.9886482103556,100.0,1784.8873124713452,43891.0,4.566949706074461,2.7085346215781,2000.5714285714287
1535,sell,True,False,False,915200.0,False,True,False,906920.66,48218.66,424.9886482103556,60.0,1784.8873124713452,15253.33333,4.566949706074461,2.7085346215781,2000.5714285714287
1536,sell,True,False,False,4279100.0,False,True,False,4240390.05,225450.73,424.9886482103556,153.0,1784.8873124713452,27967.97386,4.566949706074461,2.7085346215781,2000.5714285714287
1537,sell,True,False,False,1273000.0,False,True,False,1261484.02,67069.89,424.9886482103556,70.0,1784.8873124713452,18185.71429,4.566949706074461,2.7085346215781,2000.5714285714287
1538,sell,True,False,False,5738400.0,False,True,False,5687837.29,302407.81,1118.0,1118.0,270.4899911,5132.73703,4.566949706074461,2.7085346215781,2000.5714285714287
1539,sell,True,False,False,5378200.0,False,True,False,5330811.14,283425.64,114.0,114.0,2486.189825,47177.19298,4.566949706074461,2.7085346215781,2000.5714285714287
1540,sell,True,False,False,1174945.0,False,True,False,1164316.11,61903.72,424.9886482103556,44.0,1784.8873124713452,26703.29545,4.566949706074461,2.7085346215781,2000.5714285714287
1541,sell,False,True,False,1594000.0,False,True,False,1579954.81,84002.17,424.9886482103556,120.0,1784.8873124713452,13283.33333,4.566949706074461,2.7085346215781,2000.5714285714287
1542,sell,True,False,False,613000.0,False,True,False,607454.55,32296.81,64.0,3575.0224623002478,504.6376563,23046.525208172403,4.566949706074461,2.0,2000.5714285714287
1543,sell,True,False,False,681204.0,False,True,False,675041.57,35890.24,424.9886482103556,50.0,1784.8873124713452,13624.08,4.566949706074461,2.7085346215781,2000.5714285714287
1544,sell,False,True,False,24000000.0,False,True,False,23782889.51,1264475.61,424.9886482103556,245.0,1784.8873124713452,97959.18367,4.566949706074461,2.7085346215781,2000.5714285714287
1545,sell,True,False,False,3671744.0,False,True,False,3638528.39,193451.28,424.9886482103556,56.0,1784.8873124713452,65566.85714,4.566949706074461,2.7085346215781,2000.5714285714287
1546,sell,False,True,False,2144000.0,False,True,False,2124604.77,112959.82,424.9886482103556,341.0,1784.8873124713452,6287.390029,4.566949706074461,2.7085346215781,2000.5714285714287
1547,sell,False,True,False,3350000.0,False,True,False,3319694.98,176499.72,424.9886482103556,350.0,1784.8873124713452,9571.428571,4.566949706074461,2.7085346215781,2000.5714285714287
1548,sell,True,False,False,850000.0,False,False,True,15987225.0,850000.0,0.0,250.0,1784.8873124713452,3400.0,4.566949706074461,2.7085346215781,2000.5714285714287
1549,sell,True,False,False,2850000.0,False,False,True,53604225.0,2850000.0,0.0,816.0,1784.8873124713452,3492.647059,4.566949706074461,2.7085346215781,2000.5714285714287
1550,sell,True,False,False,811800.0,False,False,True,15268740.3,811800.0,0.0,283.0,1784.8873124713452,2868.551237,4.566949706074461,2.7085346215781,2000.5714285714287
1551,sell,True,False,False,275000.0,False,False,True,5172337.5,275000.0,424.9886482103556,130.0,1784.8873124713452,2115.384615,4.566949706074461,2.7085346215781,2000.5714285714287
1552,sell,True,False,False,1464300.0,False,True,False,1451053.39,77148.81,424.9886482103556,63.0,1784.8873124713452,23242.85714,4.566949706074461,2.7085346215781,2000.5714285714287
1553,sell,True,False,False,521690.0,False,True,False,516970.61,27486.01,424.9886482103556,55.0,1784.8873124713452,9485.272727,4.566949706074461,2.7085346215781,2000.5714285714287
1554,sell,True,False,False,659000.0,False,False,True,12394801.5,659000.0,424.9886482103556,324.0,1784.8873124713452,2033.950617,4.566949706074461,2.7085346215781,2000.5714285714287
1555,sell,True,False,False,4007000.0,False,True,False,3970751.58,211114.74,424.9886482103556,125.0,1784.8873124713452,32056.0,4.566949706074461,2.7085346215781,2000.5714285714287
1556,sell,True,False,False,148500.0,False,True,False,147156.57,7823.94,49.0,49.0,159.6722449,3030.612245,4.566949706074461,2.7085346215781,2000.5714285714287
1557,sell,True,False,False,5500000.0,False,True,False,5599707.05,297722.15,424.9886482103556,239.0,1784.8873124713452,23012.5523,4.566949706074461,3.0,2000.5714285714287
1558,sell,False,True,False,1286849.0,False,True,False,1275207.64,67799.54,424.9886482103556,100.0,1784.8873124713452,12868.49,4.566949706074461,2.7085346215781,2000.5714285714287
1559,sell,False,True,False,1970000.0,False,True,False,1952178.79,103792.37,424.9886482103556,120.0,1784.8873124713452,16416.66667,4.566949706074461,2.7085346215781,2000.5714285714287
1560,sell,False,True,False,650000.0,False,False,True,12225525.0,650000.0,400.0,383.0,1625.0,1697.127937,2.0,2.7085346215781,2000.5714285714287
1561,sell,False,True,False,1500000.0,False,True,False,1486430.48,79029.72,250.0,250.0,316.11888,6000.0,1.0,2.7085346215781,2000.5714285714287
1562,sell,True,False,False,1500000.0,False,False,True,28212750.0,1500000.0,250.0,3575.0224623002478,6000.0,23046.525208172403,4.566949706074461,2.7085346215781,2000.5714285714287
1563,sell,True,False,False,600000.0,False,True,False,594572.23,31611.89,424.9886482103556,3575.0224623002478,1784.8873124713452,23046.525208172403,4.566949706074461,2.0,2000.5714285714287
1564,sell,True,False,False,2280000.0,False,True,False,2259374.44,120125.18,424.9886482103556,120.0,1784.8873124713452,19000.0,4.566949706074461,2.7085346215781,2000.5714285714287
1565,sell,False,True,False,1300000.0,False,False,True,24451050.0,1300000.0,2400.0,300.0,541.6666667,4333.333333,2.0,2.7085346215781,2000.5714285714287
1566,sell,False,True,False,28000000.0,False,True,False,27746704.33,1475221.54,1496.0,800.0,986.1106551,35000.0,2.0,2.7085346215781,2000.5714285714287
1567,sell,True,False,False,1600000.0,False,True,False,1585525.89,84298.37,424.9886482103556,80.0,1784.8873124713452,20000.0,4.566949706074461,2.7085346215781,2000.5714285714287
1568,sell,True,False,False,2557700.0,False,True,False,2534562.17,134756.21,424.9886482103556,73.0,1784.8873124713452,35036.9863,4.566949706074461,2.7085346215781,2000.5714285714287
1569,sell,True,False,False,293600.0,False,False,True,5522175.6,293600.0,99.0,99.0,2965.656566,2965.656566,4.566949706074461,2.7085346215781,2000.5714285714287
1570,sell,True,False,False,760000.0,False,True,False,753124.69,40041.72,424.9886482103556,65.0,1784.8873124713452,11692.30769,4.566949706074461,2.7085346215781,2000.5714285714287
1571,sell,True,False,False,1215333.0,False,True,False,1204338.72,64031.62,424.9886482103556,60.0,1784.8873124713452,20255.55,4.566949706074461,2.7085346215781,2000.5714285714287
1572,sell,True,False,False,3735000.0,False,True,False,3701212.05,196784.01,424.9886482103556,83.0,1784.8873124713452,45000.0,4.566949706074461,2.7085346215781,2000.5714285714287
1573,sell,False,True,False,3350000.0,False,True,False,3319694.98,176499.72,424.9886482103556,200.0,1784.8873124713452,16750.0,4.566949706074461,2.7085346215781,2000.5714285714287
1574,sell,False,True,False,500000.0,False,True,False,495476.82,26343.24,193.0,116.0,136.4934715,4310.344828,1.0,2.7085346215781,2000.5714285714287
1575,sell,True,False,False,980000.0,False,True,False,971134.57,51632.75,0.0,61.0,1784.8873124713452,16065.57377,4.566949706074461,2.7085346215781,2000.5714285714287
1576,sell,True,False,False,2819000.0,False,True,False,2794160.85,148558.41,0.0,60.0,1784.8873124713452,46983.33333,4.566949706074461,2.7085346215781,2000.5714285714287
1577,sell,False,False,True,615385.0,False,False,True,11574468.77,615385.0,0.0,500.0,1784.8873124713452,1230.77,4.566949706074461,2.7085346215781,2000.5714285714287
1578,sell,True,False,False,4750000.0,False,True,False,4708146.35,250320.14,180.0,1.0,1390.667444,4750000.0,4.566949706074461,2.7085346215781,2000.5714285714287
1579,sell,False,True,False,20900000.0,False,True,False,20715844.4,1101408.64,760.0,682.0,1449.221895,30645.16129,4.0,2.7085346215781,2000.5714285714287
1580,sell,False,True,False,5700000.0,False,True,False,5648436.12,300312.95,424.9886482103556,430.0,1784.8873124713452,13255.81395,4.566949706074461,2.7085346215781,2000.5714285714287
1581,sell,False,True,False,4950000.0,False,True,False,4905220.87,260798.09,332.0,280.0,785.5364157,17678.57143,4.566949706074461,2.7085346215781,2000.5714285714287
1582,sell,True,False,False,650000.0,False,True,False,644272.56,34254.33,0.0,0.0,1784.8873124713452,23046.525208172403,4.566949706074461,2.7085346215781,2000.5714285714287
1583,sell,True,False,False,926582.0,False,True,False,918417.55,48829.92,0.0,70.0,1784.8873124713452,13236.88571,4.566949706074461,2.7085346215781,2000.5714285714287
1584,sell,True,False,False,1048450.0,False,True,False,1039211.75,55252.24,424.9886482103556,90.0,1784.8873124713452,11649.44444,4.566949706074461,2.7085346215781,2000.5714285714287
1585,sell,False,True,False,3400000.0,False,True,False,3370041.57,179176.52,4200.0,200.0,42.66107619,17000.0,4.566949706074461,2.7085346215781,2000.5714285714287
1586,sell,True,False,False,5400000.0,False,True,False,5351150.09,284507.01,424.9886482103556,105.0,1784.8873124713452,51428.57143,4.566949706074461,2.7085346215781,2000.5714285714287
1587,sell,True,False,False,1900000.0,False,True,False,1882811.91,100104.31,424.9886482103556,65.0,1784.8873124713452,29230.76923,4.566949706074461,2.7085346215781,2000.5714285714287
1588,sell,False,True,False,2160000.0,False,True,False,2140459.96,113802.8,424.9886482103556,750.0,1784.8873124713452,2880.0,4.566949706074461,2.7085346215781,2000.5714285714287
1589,sell,True,False,False,390000.0,False,True,False,386563.57,20552.6,424.9886482103556,60.0,1784.8873124713452,6500.0,4.566949706074461,2.7085346215781,2000.5714285714287
1590,sell,True,False,False,800000.0,False,True,False,792950.93,42159.18,59.0,59.0,714.5623729,13559.32203,4.566949706074461,2.7085346215781,2000.5714285714287
1591,sell,True,False,False,2500000.0,False,True,False,2477384.14,131716.2,424.9886482103556,95.0,1784.8873124713452,26315.78947,4.566949706074461,2.7085346215781,2000.5714285714287
1592,sell,True,False,False,1800000.0,False,False,True,33855300.0,1800000.0,424.9886482103556,313.0,1784.8873124713452,5750.798722,4.566949706074461,2.7085346215781,2000.5714285714287
1593,sell,True,False,False,280000.0,False,False,True,5266380.0,280000.0,0.0,0.0,1784.8873124713452,23046.525208172403,4.566949706074461,2.7085346215781,2000.5714285714287
1594,sell,True,False,False,1550000.0,False,True,False,1536342.41,81683.41,424.9886482103556,60.0,1784.8873124713452,25833.33333,4.566949706074461,2.7085346215781,2000.5714285714287
1595,sell,True,False,False,1645000.0,False,True,False,1630505.29,86689.81,65.0,65.0,1333.689385,25307.69231,4.566949706074461,2.7085346215781,2000.5714285714287
1596,sell,True,False,False,380000.0,False,False,True,7147230.0,380000.0,166.0,166.0,2289.156627,2289.156627,4.566949706074461,2.7085346215781,2000.5714285714287
1597,sell,True,False,False,650000.0,False,True,False,644119.84,34246.21,424.9886482103556,60.0,1784.8873124713452,10833.33333,4.566949706074461,2.7085346215781,2000.5714285714287
1598,sell,True,False,False,873000.0,False,True,False,865102.6,45995.3,424.9886482103556,57.0,1784.8873124713452,15315.78947,4.566949706074461,2.7085346215781,2000.5714285714287
1599,sell,False,True,False,13800000.0,False,True,False,13675161.36,727073.47,252.0,445.0,2885.212183,31011.23596,4.566949706074461,2.7085346215781,2000.5714285714287
1600,sell,True,False,False,4980000.0,False,True,False,4936119.85,262440.91,0.0,100.0,1784.8873124713452,49800.0,4.566949706074461,2.7085346215781,2000.5714285714287
1601,sell,False,True,False,350964.0,False,True,False,347788.91,18491.05,424.9886482103556,68.0,1784.8873124713452,5161.235294,4.566949706074461,2.7085346215781,2000.5714285714287
1602,sell,True,False,False,661100.0,False,True,False,655119.42,34831.03,0.0,54.0,1784.8873124713452,12242.59259,4.566949706074461,2.7085346215781,2000.5714285714287
1603,sell,True,False,False,2440200.0,False,True,False,2418125.14,128565.55,424.9886482103556,3575.0224623002478,1784.8873124713452,23046.525208172403,4.566949706074461,2.0,2000.5714285714287
1604,sell,True,False,False,2200000.0,False,True,False,2180615.17,115937.75,0.0,60.0,1784.8873124713452,36666.66667,4.566949706074461,2.7085346215781,2000.5714285714287
1605,sell,True,False,False,2400000.0,False,True,False,2378852.81,126477.54,0.0,80.0,1784.8873124713452,30000.0,4.566949706074461,2.7085346215781,2000.5714285714287
1606,sell,False,True,False,3000000.0,False,True,False,2972861.16,158059.45,328.0,207.0,481.8885671,14492.75362,2.0,2.7085346215781,2000.5714285714287
1607,sell,True,False,False,1680000.0,False,True,False,1665197.0,88534.28,424.9886482103556,55.0,1784.8873124713452,30545.45455,4.566949706074461,2.7085346215781,2000.5714285714287
1608,sell,False,True,False,8950000.0,False,True,False,8871139.05,471655.85,988.0,621.0,477.3844636,14412.23833,2.0,2.7085346215781,2000.5714285714287
1609,sell,True,False,False,1200380.0,False,True,False,1189521.01,63243.8,424.9886482103556,101.0,1784.8873124713452,11884.9505,4.566949706074461,2.7085346215781,2000.5714285714287
1610,sell,False,True,False,2278000.0,False,True,False,2257392.59,120019.81,424.9886482103556,180.0,1784.8873124713452,12655.55556,4.566949706074461,2.7085346215781,2000.5714285714287
1611,sell,True,False,False,545000.0,False,False,True,10250632.5,545000.0,424.9886482103556,146.0,1784.8873124713452,3732.876712,4.566949706074461,2.7085346215781,2000.5714285714287
1612,sell,True,False,False,1767415.0,False,True,False,1751426.45,93118.88,424.9886482103556,58.0,1784.8873124713452,30472.67241,4.566949706074461,2.7085346215781,2000.5714285714287
1613,sell,True,False,False,550000.0,False,True,False,545153.65,28984.43,64.0,64.0,452.8817188,8593.75,4.566949706074461,2.7085346215781,2000.5714285714287
1614,sell,False,True,False,9275000.0,False,True,False,9191095.71,488667.13,424.9886482103556,685.0,1784.8873124713452,13540.14599,4.566949706074461,2.7085346215781,2000.5714285714287
1615,sell,False,True,False,1800000.0,False,True,False,1784139.7,94858.16,136.0,200.0,697.4864706,9000.0,4.566949706074461,2.7085346215781,2000.5714285714287
1616,sell,True,False,False,1756446.0,False,True,False,1740556.64,92540.96,424.9886482103556,755.0,1784.8873124713452,2326.418543,4.566949706074461,2.7085346215781,2000.5714285714287
1617,sell,False,True,False,1650000.0,False,True,False,1635073.49,86932.69,424.9886482103556,200.0,1784.8873124713452,8250.0,4.566949706074461,2.7085346215781,2000.5714285714287
1618,sell,True,False,False,1200000.0,False,True,False,1189426.4,63238.77,88.0,88.0,718.6223864,13636.36364,4.566949706074461,2.7085346215781,2000.5714285714287
1619,sell,True,False,False,1848327.0,False,True,False,1832040.81,97404.94,424.9886482103556,90.0,1784.8873124713452,20536.96667,4.566949706074461,2.7085346215781,2000.5714285714287
1620,sell,False,True,False,3020000.0,False,True,False,2992680.24,159113.18,424.9886482103556,400.0,1784.8873124713452,7550.0,4.566949706074461,2.7085346215781,2000.5714285714287
1621,sell,True,False,False,757000.0,False,True,False,750151.81,39883.66,424.9886482103556,70.0,1784.8873124713452,10814.28571,4.566949706074461,2.7085346215781,2000.5714285714287
1622,sell,False,False,True,315000.0,False,False,True,5924677.5,315000.0,300.0,136.0,1050.0,2316.176471,4.566949706074461,2.7085346215781,2000.5714285714287
1623,sell,True,False,False,6000000.0,False,True,False,5947132.21,316193.86,0.0,120.0,1784.8873124713452,50000.0,4.566949706074461,2.7085346215781,2000.5714285714287
1624,sell,False,True,False,7310000.0,False,True,False,7243871.64,385138.19,424.9886482103556,400.0,1784.8873124713452,18275.0,4.566949706074461,2.7085346215781,2000.5714285714287
1625,sell,True,False,False,846000.0,False,True,False,838545.56,44583.33,424.9886482103556,60.0,1784.8873124713452,14100.0,4.566949706074461,2.7085346215781,2000.5714285714287
1626,sell,True,False,False,878336.0,False,False,True,16520182.65,878336.0,186.0,0.0,4722.236559,23046.525208172403,4.566949706074461,2.7085346215781,2000.5714285714287
1627,sell,True,False,False,4100000.0,False,True,False,4062910.22,216014.58,424.9886482103556,130.0,1784.8873124713452,31538.46154,4.566949706074461,2.7085346215781,2000.5714285714287
1628,sell,False,True,False,3898000.0,False,True,False,3862737.56,205371.91,424.9886482103556,245.0,1784.8873124713452,15910.20408,4.566949706074461,2.7085346215781,2000.5714285714287
1629,sell,True,False,False,2103000.0,False,True,False,2084469.88,110825.95,0.0,65.0,1784.8873124713452,32353.84615,4.566949706074461,2.7085346215781,2000.5714285714287
1630,sell,False,True,False,2750000.0,False,True,False,2725768.82,144922.18,424.9886482103556,300.0,1784.8873124713452,9166.666667,4.566949706074461,2.7085346215781,2000.5714285714287
1631,sell,True,False,False,1500000.0,False,True,False,1486430.48,79029.72,91.0,91.0,868.4584615,16483.51648,4.566949706074461,2.7085346215781,2000.5714285714287
1632,sell,True,False,False,17200000.0,False,True,False,17048446.08,906422.42,207.0,207.0,4378.852271,83091.78744,4.566949706074461,2.7085346215781,2000.5714285714287
1633,sell,True,False,False,3593660.0,False,True,False,3561995.1,189382.2,0.0,146.0,1784.8873124713452,24614.10959,4.566949706074461,2.7085346215781,2000.5714285714287
1634,sell,True,False,False,5000000.0,False,True,False,4954768.48,263432.41,0.0,3575.0224623002478,1784.8873124713452,23046.525208172403,4.566949706074461,2.7085346215781,2000.5714285714287
1635,sell,True,False,False,687000.0,False,True,False,680785.13,36195.61,424.9886482103556,59.0,1784.8873124713452,11644.0678,4.566949706074461,2.7085346215781,2000.5714285714287
1636,sell,True,False,False,3071500.0,False,True,False,3043714.28,161826.53,424.9886482103556,81.0,1784.8873124713452,37919.75309,4.566949706074461,2.7085346215781,2000.5714285714287
1637,sell,True,False,False,630000.0,False,True,False,624300.76,33192.48,221.0,3575.0224623002478,150.1922172,23046.525208172403,4.566949706074461,2.0,2000.5714285714287
1638,sell,False,True,False,3200000.0,False,True,False,3171803.93,168636.73,182.0,261.0,926.5754396,12260.5364,4.566949706074461,2.7085346215781,2000.5714285714287
1639,sell,False,True,False,35000000.0,False,True,False,34683380.51,1844026.93,424.9886482103556,1000.0,1784.8873124713452,35000.0,4.566949706074461,2.7085346215781,2000.5714285714287
1640,sell,True,False,False,397331.0,False,False,True,7473200.11,397331.0,0.0,202.0,1784.8873124713452,1966.985149,4.566949706074461,2.7085346215781,2000.5714285714287
1641,sell,False,True,False,15300000.0,False,True,False,15165187.47,806294.36,355.0,348.0,2271.251718,43965.51724,2.0,2.7085346215781,2000.5714285714287
1642,sell,True,False,False,636000.0,False,True,False,630246.5,33508.6,424.9886482103556,70.0,1784.8873124713452,9085.714286,4.566949706074461,2.7085346215781,2000.5714285714287
1643,sell,True,False,False,5950000.0,False,True,False,5897572.94,313558.92,0.0,137.0,1784.8873124713452,43430.65693,4.566949706074461,2.7085346215781,2000.5714285714287
1644,sell,True,False,False,3750000.0,False,True,False,3716076.4,197574.31,424.9886482103556,97.0,1784.8873124713452,38659.79381,4.566949706074461,2.7085346215781,2000.5714285714287
1645,sell,False,True,False,9000000.0,False,True,False,8920698.51,474290.8,140.0,325.0,3387.791429,27692.30769,4.566949706074461,2.7085346215781,2000.5714285714287
1646,sell,True,False,False,830000.0,False,True,False,822491.56,43729.78,424.9886482103556,54.0,1784.8873124713452,15370.37037,4.566949706074461,2.7085346215781,2000.5714285714287
1647,sell,True,False,False,1380000.0,False,True,False,1367516.0,72707.34,424.9886482103556,42.0,1784.8873124713452,32857.14286,4.566949706074461,2.7085346215781,2000.5714285714287
1648,sell,True,False,False,4560000.0,False,True,False,4518748.89,240250.36,115.0,115.0,2089.133565,39652.17391,4.566949706074461,2.7085346215781,2000.5714285714287
1649,sell,False,True,False,2700000.0,False,True,False,2676209.55,142287.24,160.0,178.0,889.29525,15168.53933,2.0,2.7085346215781,2000.5714285714287
1650,sell,False,True,False,8000000.0,False,True,False,7927629.83,421491.87,424.9886482103556,475.0,1784.8873124713452,16842.10526,4.566949706074461,2.7085346215781,2000.5714285714287
1651,sell,True,False,False,2900000.0,False,True,False,2873765.76,152790.8,424.9886482103556,95.0,1784.8873124713452,30526.31579,4.566949706074461,2.7085346215781,2000.5714285714287
1652,sell,False,True,False,13790000.0,False,True,False,13665251.91,726546.61,424.9886482103556,100.0,1784.8873124713452,137900.0,4.566949706074461,2.7085346215781,2000.5714285714287
1653,sell,True,False,False,1800000.0,False,True,False,1783716.69,94835.67,65.0,3575.0224623002478,1459.010308,23046.525208172403,4.566949706074461,2.0,2000.5714285714287
1654,sell,True,False,False,1558640.0,False,True,False,1544906.3,82138.73,0.0,63.0,1784.8873124713452,24740.31746,4.566949706074461,2.7085346215781,2000.5714285714287
1655,sell,True,False,False,1212812.0,False,True,False,1201840.39,63898.79,424.9886482103556,70.0,1784.8873124713452,17325.88571,4.566949706074461,2.7085346215781,2000.5714285714287
1656,sell,False,True,False,2900000.0,False,True,False,2874447.19,152827.03,406.0,461.0,376.4212562,6290.672451,4.566949706074461,2.7085346215781,2000.5714285714287
1657,sell,False,True,False,1100000.0,False,False,True,20689350.0,1100000.0,630.0,450.0,1746.031746,2444.444444,4.566949706074461,2.7085346215781,2000.5714285714287
1658,sell,True,False,False,1850000.0,False,True,False,1833698.97,97493.1,424.9886482103556,130.0,1784.8873124713452,14230.76923,4.566949706074461,2.7085346215781,2000.5714285714287
1659,sell,False,True,False,1150000.0,False,True,False,1139596.67,60589.45,424.9886482103556,60.0,1784.8873124713452,19166.66667,4.566949706074461,2.7085346215781,2000.5714285714287
1660,sell,True,False,False,8200000.0,False,True,False,8348654.15,443876.66,424.9886482103556,140.0,1784.8873124713452,58571.42857,4.566949706074461,4.0,2000.5714285714287
1661,sell,False,True,False,3936260.0,False,True,False,3900651.36,207387.69,424.9886482103556,300.0,1784.8873124713452,13120.86667,4.566949706074461,2.7085346215781,2000.5714285714287
